week_no,total_sales_value,num_baskets,num_coupons,num_coupon_match,age,marital_status,income,homeowner,hh_comp,hh_size,kids
55,35.2,3,0,0,3,2,8,0,2,1,3
56,4.46,3,0,0,3,2,8,0,2,1,3
57,71.14,9,0,0,3,2,8,0,2,1,3
58,13.46,3,0,0,3,2,8,0,2,1,3
59,53.97,7,0,0,3,2,8,0,2,1,3
60,71.42,7,0,0,3,2,8,0,2,1,3
61,79.25,2,0,0,3,2,8,0,2,1,3
62,102.99,7,0,0,3,2,8,0,2,1,3
63,76.82,2,0,0,3,2,8,0,2,1,3
64,65.72,7,0,0,3,2,8,0,2,1,3
65,73.96000000000001,7,0,0,3,2,8,0,2,1,3
66,100.26,6,0,0,3,2,8,0,2,1,3
67,62.489999999999995,3,2,0,3,2,8,0,2,1,3
68,114.2,5,0,0,3,2,8,0,2,1,3
69,60.22,5,0,0,3,2,8,0,2,1,3
72,81.28,2,0,0,3,2,8,0,2,1,3
73,40.65,2,0,0,3,2,8,0,2,1,3
74,6.49,1,0,0,3,2,8,0,2,1,3
77,10.57,1,0,0,3,2,8,0,2,1,3
82,12.15,1,0,0,3,2,8,0,2,1,3
86,56.31,3,0,0,3,2,8,0,2,1,3
88,103.94,2,0,0,3,2,8,0,2,1,3
89,61.75,3,0,0,3,2,8,0,2,1,3
90,4.29,1,0,0,3,2,8,0,2,1,3
92,53.400000000000006,4,0,0,3,2,8,0,2,1,3
94,21.6,1,0,0,3,2,8,0,2,1,3
96,41.230000000000004,2,0,0,3,2,8,0,2,1,3
98,18.48,1,0,0,3,2,8,0,2,1,3
99,18.689999999999998,3,0,0,3,2,8,0,2,1,3
100,53.45,1,0,0,3,2,8,0,2,1,3
101,25.880000000000003,2,0,0,3,2,8,0,2,1,3
33,42.32,1,0,0,4,0,10,0,1,3,1
36,26.9,1,0,0,4,0,10,0,1,3,1
37,51.1,1,0,0,4,0,10,0,1,3,1
38,50.24,1,1,0,4,0,10,0,1,3,1
39,64.97,2,5,4,4,0,10,0,1,3,1
40,220.17000000000002,4,1,0,4,0,10,0,1,3,1
41,106.53,3,0,0,4,0,10,0,1,3,1
42,82.31,2,0,0,4,0,10,0,1,3,1
43,103.13,2,0,0,4,0,10,0,1,3,1
44,52.71,1,1,1,4,0,10,0,1,3,1
45,120.08,3,0,0,4,0,10,0,1,3,1
46,69.17,4,0,0,4,0,10,0,1,3,1
47,31.75,1,0,0,4,0,10,0,1,3,1
48,18.689999999999998,1,0,0,4,0,10,0,1,3,1
49,26.2,2,0,0,4,0,10,0,1,3,1
50,77.04,3,0,0,4,0,10,0,1,3,1
52,166.08,2,0,0,4,0,10,0,1,3,1
54,23.87,1,1,1,4,0,10,0,1,3,1
56,31.37,2,0,0,4,0,10,0,1,3,1
57,32.36,1,1,0,4,0,10,0,1,3,1
58,86.95,2,0,0,4,0,10,0,1,3,1
59,12.91,1,0,0,4,0,10,0,1,3,1
64,143.82,2,0,0,4,0,10,0,1,3,1
66,30.41,1,0,0,4,0,10,0,1,3,1
68,77.39,1,0,0,4,0,10,0,1,3,1
69,32.45,2,0,0,4,0,10,0,1,3,1
70,28.88,1,0,0,4,0,10,0,1,3,1
71,23.35,1,0,0,4,0,10,0,1,3,1
73,60.44,1,0,0,4,0,10,0,1,3,1
75,36.0,1,0,0,4,0,10,0,1,3,1
76,83.45,1,1,0,4,0,10,0,1,3,1
78,78.34,4,1,1,4,0,10,0,1,3,1
79,45.02,3,1,1,4,0,10,0,1,3,1
81,69.75,1,0,0,4,0,10,0,1,3,1
82,94.59,1,0,0,4,0,10,0,1,3,1
83,99.02,3,0,0,4,0,10,0,1,3,1
84,71.09,1,0,0,4,0,10,0,1,3,1
85,74.72,3,0,0,4,0,10,0,1,3,1
87,47.24,1,0,0,4,0,10,0,1,3,1
88,110.42,2,0,0,4,0,10,0,1,3,1
90,34.21,3,0,0,4,0,10,0,1,3,1
92,264.1,3,1,1,4,0,10,0,1,3,1
93,47.17,1,0,0,4,0,10,0,1,3,1
94,38.5,1,0,0,4,0,10,0,1,3,1
95,96.03,2,1,1,4,0,10,0,1,3,1
99,114.35,1,0,0,4,0,10,0,1,3,1
100,18.88,1,0,0,4,0,10,0,1,3,1
102,29.71,1,0,0,4,0,10,0,1,3,1
35,57.92,2,0,0,3,0,10,0,2,1,3
36,10.76,1,0,0,3,0,10,0,2,1,3
37,20.97,1,0,0,3,0,10,0,2,1,3
38,58.980000000000004,1,0,0,3,0,10,0,2,1,3
42,36.5,2,0,0,3,0,10,0,2,1,3
43,49.86,2,0,0,3,0,10,0,2,1,3
44,4.19,1,0,0,3,0,10,0,2,1,3
45,46.96,1,1,0,3,0,10,0,2,1,3
46,68.86,1,1,0,3,0,10,0,2,1,3
48,38.03,1,0,0,3,0,10,0,2,1,3
50,95.49,2,2,0,3,0,10,0,2,1,3
51,47.06,1,0,0,3,0,10,0,2,1,3
52,47.11,2,0,0,3,0,10,0,2,1,3
53,56.57,1,1,0,3,0,10,0,2,1,3
55,65.9,1,0,0,3,0,10,0,2,1,3
57,43.45,2,0,0,3,0,10,0,2,1,3
59,22.84,1,0,0,3,0,10,0,2,1,3
60,55.83,2,0,0,3,0,10,0,2,1,3
62,23.64,1,0,0,3,0,10,0,2,1,3
63,70.45,1,0,0,3,0,10,0,2,1,3
64,9.0,1,0,0,3,0,10,0,2,1,3
66,42.08,1,0,0,3,0,10,0,2,1,3
67,81.28999999999999,1,1,0,3,0,10,0,2,1,3
69,42.76,2,0,0,3,0,10,0,2,1,3
71,30.96,1,0,0,3,0,10,0,2,1,3
73,15.89,1,0,0,3,0,10,0,2,1,3
75,27.79,1,0,0,3,0,10,0,2,1,3
76,78.33,2,2,0,3,0,10,0,2,1,3
79,32.14,1,0,0,3,0,10,0,2,1,3
80,56.239999999999995,1,1,0,3,0,10,0,2,1,3
81,26.43,1,0,0,3,0,10,0,2,1,3
82,29.51,1,0,0,3,0,10,0,2,1,3
83,17.73,1,0,0,3,0,10,0,2,1,3
84,11.71,1,0,0,3,0,10,0,2,1,3
85,28.03,1,0,0,3,0,10,0,2,1,3
88,223.67000000000002,3,0,0,3,0,10,0,2,1,3
90,55.63,2,0,0,3,0,10,0,2,1,3
92,41.5,1,0,0,3,0,10,0,2,1,3
94,30.15,1,0,0,3,0,10,0,2,1,3
95,67.19,1,1,0,3,0,10,0,2,1,3
96,36.53,1,0,0,3,0,10,0,2,1,3
98,44.96,1,0,0,3,0,10,0,2,1,3
99,54.6,1,0,0,3,0,10,0,2,1,3
100,39.13,1,0,0,3,0,10,0,2,1,3
101,183.8,3,0,0,3,0,10,0,2,1,3
33,106.73,2,1,1,3,0,4,0,3,1,3
34,53.58,1,0,0,3,0,4,0,3,1,3
35,40.34,1,0,0,3,0,4,0,3,1,3
36,67.77,1,0,0,3,0,4,0,3,1,3
37,146.55,2,1,1,3,0,4,0,3,1,3
38,166.13,3,0,0,3,0,4,0,3,1,3
39,9.23,1,0,0,3,0,4,0,3,1,3
40,123.22,2,0,0,3,0,4,0,3,1,3
41,42.949999999999996,1,0,0,3,0,4,0,3,1,3
42,147.69,3,0,0,3,0,4,0,3,1,3
43,97.88,2,0,0,3,0,4,0,3,1,3
44,37.660000000000004,1,0,0,3,0,4,0,3,1,3
45,79.59,2,0,0,3,0,4,0,3,1,3
46,87.53,2,0,0,3,0,4,0,3,1,3
47,218.97,5,0,0,3,0,4,0,3,1,3
48,42.21,1,0,0,3,0,4,0,3,1,3
49,67.86,1,0,0,3,0,4,0,3,1,3
50,91.02,1,0,0,3,0,4,0,3,1,3
51,59.13,1,0,0,3,0,4,0,3,1,3
52,34.78,1,0,0,3,0,4,0,3,1,3
53,88.64,1,0,0,3,0,4,0,3,1,3
54,146.72,3,0,0,3,0,4,0,3,1,3
55,50.08,1,0,0,3,0,4,0,3,1,3
56,218.13,2,0,0,3,0,4,0,3,1,3
57,67.45,1,0,0,3,0,4,0,3,1,3
58,244.16,3,0,0,3,0,4,0,3,1,3
59,90.77,3,0,0,3,0,4,0,3,1,3
60,24.82,1,0,0,3,0,4,0,3,1,3
61,48.68,3,0,0,3,0,4,0,3,1,3
63,130.57,2,0,0,3,0,4,0,3,1,3
64,82.14,1,0,0,3,0,4,0,3,1,3
66,81.39,1,0,0,3,0,4,0,3,1,3
67,44.21,1,0,0,3,0,4,0,3,1,3
68,84.73,2,0,0,3,0,4,0,3,1,3
69,46.34,1,0,0,3,0,4,0,3,1,3
70,6.99,1,0,0,3,0,4,0,3,1,3
71,63.06,1,0,0,3,0,4,0,3,1,3
72,129.61,2,0,0,3,0,4,0,3,1,3
73,15.42,1,0,0,3,0,4,0,3,1,3
74,116.52,2,0,0,3,0,4,0,3,1,3
75,35.8,1,0,0,3,0,4,0,3,1,3
76,103.99000000000001,2,0,0,3,0,4,0,3,1,3
79,65.77,1,0,0,3,0,4,0,3,1,3
81,77.69,1,1,1,3,0,4,0,3,1,3
82,143.11,1,0,0,3,0,4,0,3,1,3
84,150.81,2,0,0,3,0,4,0,3,1,3
85,67.92,1,0,0,3,0,4,0,3,1,3
86,65.19,1,0,0,3,0,4,0,3,1,3
87,139.82999999999998,2,0,0,3,0,4,0,3,1,3
88,106.29,2,0,0,3,0,4,0,3,1,3
89,141.46,2,0,0,3,0,4,0,3,1,3
91,51.47,1,0,0,3,0,4,0,3,1,3
92,115.56,1,0,0,3,0,4,0,3,1,3
93,46.94,1,0,0,3,0,4,0,3,1,3
94,147.1,2,0,0,3,0,4,0,3,1,3
95,50.69,1,0,0,3,0,4,0,3,1,3
96,154.22,4,0,0,3,0,4,0,3,1,3
97,118.17,3,0,0,3,0,4,0,3,1,3
98,29.35,1,0,0,3,0,4,0,3,1,3
99,154.95,2,0,0,3,0,4,0,3,1,3
101,123.08,1,0,0,3,0,4,0,3,1,3
102,119.24,2,0,0,3,0,4,0,3,1,3
34,14.83,1,0,0,5,2,9,0,1,2,0
35,72.35,1,0,0,5,2,9,0,1,2,0
36,26.5,1,0,0,5,2,9,0,1,2,0
37,40.21,1,0,0,5,2,9,0,1,2,0
39,95.78999999999999,2,0,0,5,2,9,0,1,2,0
40,25.01,1,0,0,5,2,9,0,1,2,0
41,120.77000000000001,3,0,0,5,2,9,0,1,2,0
43,68.08,1,0,0,5,2,9,0,1,2,0
44,86.50999999999999,2,0,0,5,2,9,0,1,2,0
45,39.730000000000004,2,0,0,5,2,9,0,1,2,0
46,55.67,1,0,0,5,2,9,0,1,2,0
47,81.75,2,0,0,5,2,9,0,1,2,0
48,38.9,2,0,0,5,2,9,0,1,2,0
50,138.72,2,1,1,5,2,9,0,1,2,0
51,28.27,2,0,0,5,2,9,0,1,2,0
52,61.65,3,0,0,5,2,9,0,1,2,0
53,25.22,1,0,0,5,2,9,0,1,2,0
54,31.12,1,0,0,5,2,9,0,1,2,0
55,147.19,3,0,0,5,2,9,0,1,2,0
56,18.35,1,0,0,5,2,9,0,1,2,0
58,47.14,2,0,0,5,2,9,0,1,2,0
60,100.1,2,0,0,5,2,9,0,1,2,0
62,79.05,1,0,0,5,2,9,0,1,2,0
63,7.470000000000001,1,0,0,5,2,9,0,1,2,0
65,35.85,1,0,0,5,2,9,0,1,2,0
67,37.96,1,0,0,5,2,9,0,1,2,0
68,42.03,1,0,0,5,2,9,0,1,2,0
70,106.62,2,0,0,5,2,9,0,1,2,0
71,51.73,1,0,0,5,2,9,0,1,2,0
72,63.74,1,0,0,5,2,9,0,1,2,0
73,117.57,1,0,0,5,2,9,0,1,2,0
74,34.480000000000004,1,0,0,5,2,9,0,1,2,0
75,6.38,1,0,0,5,2,9,0,1,2,0
76,70.78,3,1,0,5,2,9,0,1,2,0
77,51.93,1,0,0,5,2,9,0,1,2,0
78,67.34,2,0,0,5,2,9,0,1,2,0
80,64.69,2,0,0,5,2,9,0,1,2,0
81,8.97,1,0,0,5,2,9,0,1,2,0
83,18.8,2,0,0,5,2,9,0,1,2,0
86,56.64,3,0,0,5,2,9,0,1,2,0
88,26.18,2,0,0,5,2,9,0,1,2,0
89,134.34,1,0,0,5,2,9,0,1,2,0
90,32.62,2,0,0,5,2,9,0,1,2,0
92,106.45,2,0,0,5,2,9,0,1,2,0
93,59.65,2,0,0,5,2,9,0,1,2,0
95,128.34,1,0,0,5,2,9,0,1,2,0
97,111.69,2,0,0,5,2,9,0,1,2,0
98,84.98,1,0,0,5,2,9,0,1,2,0
99,54.82,1,0,0,5,2,9,0,1,2,0
100,66.37,1,0,0,5,2,9,0,1,2,0
101,67.59,3,0,0,5,2,9,0,1,2,0
33,9.42,1,0,0,2,0,2,3,0,3,1
34,13.969999999999999,3,0,0,2,0,2,3,0,3,1
35,26.7,3,1,0,2,0,2,3,0,3,1
36,42.44,5,0,0,2,0,2,3,0,3,1
37,21.71,3,0,0,2,0,2,3,0,3,1
38,24.81,3,0,0,2,0,2,3,0,3,1
39,48.55,4,0,0,2,0,2,3,0,3,1
40,36.42,5,0,0,2,0,2,3,0,3,1
41,27.14,5,0,0,2,0,2,3,0,3,1
42,1.18,1,0,0,2,0,2,3,0,3,1
43,11.19,2,0,0,2,0,2,3,0,3,1
44,21.43,6,0,0,2,0,2,3,0,3,1
45,52.120000000000005,3,0,0,2,0,2,3,0,3,1
46,100.51,3,0,0,2,0,2,3,0,3,1
47,130.71,6,2,0,2,0,2,3,0,3,1
48,128.41,5,0,0,2,0,2,3,0,3,1
49,62.49,3,0,0,2,0,2,3,0,3,1
50,60.99,6,3,0,2,0,2,3,0,3,1
51,47.42,5,0,0,2,0,2,3,0,3,1
52,36.1,4,0,0,2,0,2,3,0,3,1
53,31.41,4,0,0,2,0,2,3,0,3,1
54,29.89,3,0,0,2,0,2,3,0,3,1
55,28.3,4,0,0,2,0,2,3,0,3,1
56,40.65,3,0,0,2,0,2,3,0,3,1
57,53.4,4,0,0,2,0,2,3,0,3,1
58,59.39,7,0,0,2,0,2,3,0,3,1
59,66.65,4,0,0,2,0,2,3,0,3,1
60,98.3,10,0,0,2,0,2,3,0,3,1
61,71.45,6,0,0,2,0,2,3,0,3,1
62,38.26,8,0,0,2,0,2,3,0,3,1
63,63.43,3,0,0,2,0,2,3,0,3,1
64,11.07,4,0,0,2,0,2,3,0,3,1
65,44.51,3,0,0,2,0,2,3,0,3,1
66,74.12,9,1,1,2,0,2,3,0,3,1
67,167.67000000000002,7,0,0,2,0,2,3,0,3,1
68,41.64,3,0,0,2,0,2,3,0,3,1
69,58.94,3,0,0,2,0,2,3,0,3,1
70,61.95,3,2,1,2,0,2,3,0,3,1
71,14.9,5,0,0,2,0,2,3,0,3,1
72,25.62,2,0,0,2,0,2,3,0,3,1
73,61.0,1,0,0,2,0,2,3,0,3,1
74,24.990000000000002,1,0,0,2,0,2,3,0,3,1
75,28.51,3,0,0,2,0,2,3,0,3,1
76,8.81,2,0,0,2,0,2,3,0,3,1
77,44.31,2,0,0,2,0,2,3,0,3,1
78,2.99,1,1,0,2,0,2,3,0,3,1
79,8.48,1,0,0,2,0,2,3,0,3,1
81,15.76,1,0,0,2,0,2,3,0,3,1
82,26.46,2,1,0,2,0,2,3,0,3,1
83,14.99,3,0,0,2,0,2,3,0,3,1
84,7.51,1,0,0,2,0,2,3,0,3,1
85,17.88,1,0,0,2,0,2,3,0,3,1
86,23.759999999999998,3,0,0,2,0,2,3,0,3,1
87,6.0600000000000005,1,0,0,2,0,2,3,0,3,1
88,25.11,1,0,0,2,0,2,3,0,3,1
89,9.2,1,0,0,2,0,2,3,0,3,1
90,58.99,3,0,0,2,0,2,3,0,3,1
91,26.53,1,0,0,2,0,2,3,0,3,1
92,25.71,1,0,0,2,0,2,3,0,3,1
93,8.5,1,0,0,2,0,2,3,0,3,1
94,75.76,1,0,0,2,0,2,3,0,3,1
95,2.9699999999999998,2,0,0,2,0,2,3,0,3,1
98,13.0,1,0,0,2,0,2,3,0,3,1
99,85.56,1,0,0,2,0,2,3,0,3,1
101,19.86,2,0,0,2,0,2,3,0,3,1
57,21.68,2,0,0,3,1,11,0,1,2,0
59,42.21,1,0,0,3,1,11,0,1,2,0
61,16.79,1,0,0,3,1,11,0,1,2,0
62,17.0,1,0,0,3,1,11,0,1,2,0
63,38.15,2,0,0,3,1,11,0,1,2,0
64,272.59,4,0,0,3,1,11,0,1,2,0
65,333.27,3,0,0,3,1,11,0,1,2,0
66,26.68,3,0,0,3,1,11,0,1,2,0
67,20.830000000000002,1,0,0,3,1,11,0,1,2,0
68,40.0,2,0,0,3,1,11,0,1,2,0
70,49.23,1,0,0,3,1,11,0,1,2,0
73,265.01,3,0,0,3,1,11,0,1,2,0
75,70.83,4,0,0,3,1,11,0,1,2,0
76,28.65,4,0,0,3,1,11,0,1,2,0
77,17.01,2,0,0,3,1,11,0,1,2,0
78,28.669999999999998,3,0,0,3,1,11,0,1,2,0
79,29.23,2,0,0,3,1,11,0,1,2,0
81,15.77,1,0,0,3,1,11,0,1,2,0
82,12.43,2,0,0,3,1,11,0,1,2,0
85,22.709999999999997,1,0,0,3,1,11,0,1,2,0
86,18.35,2,0,0,3,1,11,0,1,2,0
87,15.790000000000001,1,0,0,3,1,11,0,1,2,0
96,23.23,1,0,0,3,1,11,0,1,2,0
97,91.06,2,0,0,3,1,11,0,1,2,0
98,57.94,2,0,0,3,1,11,0,1,2,0
99,61.730000000000004,1,0,0,3,1,11,0,1,2,0
100,187.08,3,0,0,3,1,11,0,1,2,0
101,41.46,1,0,0,3,1,11,0,1,2,0
33,46.03,1,0,0,2,0,10,3,3,1,3
34,67.4,1,0,0,2,0,10,3,3,1,3
35,89.79,1,0,0,2,0,10,3,3,1,3
36,46.95,1,0,0,2,0,10,3,3,1,3
37,138.28,3,0,0,2,0,10,3,3,1,3
38,107.76,1,0,0,2,0,10,3,3,1,3
39,71.81,3,0,0,2,0,10,3,3,1,3
40,6.48,1,0,0,2,0,10,3,3,1,3
42,123.89,3,0,0,2,0,10,3,3,1,3
43,48.0,1,0,0,2,0,10,3,3,1,3
44,163.26,4,0,0,2,0,10,3,3,1,3
46,165.36,3,0,0,2,0,10,3,3,1,3
48,119.83,2,0,0,2,0,10,3,3,1,3
49,25.93,1,0,0,2,0,10,3,3,1,3
50,20.19,1,0,0,2,0,10,3,3,1,3
51,107.78,3,0,0,2,0,10,3,3,1,3
52,31.19,1,0,0,2,0,10,3,3,1,3
53,129.72,3,0,0,2,0,10,3,3,1,3
55,10.13,2,0,0,2,0,10,3,3,1,3
56,27.76,2,0,0,2,0,10,3,3,1,3
57,18.9,2,0,0,2,0,10,3,3,1,3
58,19.21,2,0,0,2,0,10,3,3,1,3
59,62.95,1,0,0,2,0,10,3,3,1,3
60,34.32,1,0,0,2,0,10,3,3,1,3
62,67.96,2,0,0,2,0,10,3,3,1,3
63,96.39,2,0,0,2,0,10,3,3,1,3
66,11.61,1,0,0,2,0,10,3,3,1,3
67,42.99,2,0,0,2,0,10,3,3,1,3
69,150.5,2,0,0,2,0,10,3,3,1,3
70,28.74,1,0,0,2,0,10,3,3,1,3
71,9.86,1,0,0,2,0,10,3,3,1,3
72,34.22,1,0,0,2,0,10,3,3,1,3
73,13.32,1,0,0,2,0,10,3,3,1,3
74,18.58,1,0,0,2,0,10,3,3,1,3
75,11.65,1,0,0,2,0,10,3,3,1,3
82,17.58,2,0,0,2,0,10,3,3,1,3
86,31.130000000000003,1,0,0,2,0,10,3,3,1,3
90,95.26,1,0,0,2,0,10,3,3,1,3
94,79.06,1,0,0,2,0,10,3,3,1,3
96,42.730000000000004,1,0,0,2,0,10,3,3,1,3
97,31.89,1,0,0,2,0,10,3,3,1,3
102,142.17,2,0,0,2,0,10,3,3,1,3
33,18.83,1,0,0,3,0,10,0,1,3,1
36,89.55,1,0,0,3,0,10,0,1,3,1
38,64.92,1,0,0,3,0,10,0,1,3,1
50,77.61,1,0,0,3,0,10,0,1,3,1
51,90.18,1,0,0,3,0,10,0,1,3,1
53,47.230000000000004,1,0,0,3,0,10,0,1,3,1
58,44.99,1,0,0,3,0,10,0,1,3,1
59,51.1,1,0,0,3,0,10,0,1,3,1
62,17.33,1,0,0,3,0,10,0,1,3,1
69,86.01,1,0,0,3,0,10,0,1,3,1
71,66.46000000000001,1,0,0,3,0,10,0,1,3,1
72,23.759999999999998,1,0,0,3,0,10,0,1,3,1
75,52.2,1,0,0,3,0,10,0,1,3,1
77,8.17,1,0,0,3,0,10,0,1,3,1
78,28.450000000000003,1,0,0,3,0,10,0,1,3,1
81,34.44,1,0,0,3,0,10,0,1,3,1
83,98.87,1,1,0,3,0,10,0,1,3,1
85,7.0,1,0,0,3,0,10,0,1,3,1
86,126.43,1,0,0,3,0,10,0,1,3,1
87,73.37,1,0,0,3,0,10,0,1,3,1
89,97.21000000000001,2,0,0,3,0,10,0,1,3,1
91,17.17,2,0,0,3,0,10,0,1,3,1
92,29.52,1,0,0,3,0,10,0,1,3,1
93,120.17,3,0,0,3,0,10,0,1,3,1
94,3.99,1,0,0,3,0,10,0,1,3,1
95,109.01,3,0,0,3,0,10,0,1,3,1
96,72.83,1,0,0,3,0,10,0,1,3,1
99,10.98,1,0,0,3,0,10,0,1,3,1
102,65.9,2,0,0,3,0,10,0,1,3,1
33,84.94999999999999,2,0,0,2,2,9,0,5,0,3
34,79.0,2,0,0,2,2,9,0,5,0,3
35,170.8,4,0,0,2,2,9,0,5,0,3
36,84.72,3,0,0,2,2,9,0,5,0,3
37,166.58,4,0,0,2,2,9,0,5,0,3
38,204.65,5,0,0,2,2,9,0,5,0,3
39,207.53,5,1,0,2,2,9,0,5,0,3
40,124.75,3,0,0,2,2,9,0,5,0,3
41,108.92,2,0,0,2,2,9,0,5,0,3
42,166.85,5,0,0,2,2,9,0,5,0,3
43,127.05,3,0,0,2,2,9,0,5,0,3
44,124.59,4,0,0,2,2,9,0,5,0,3
45,186.5,4,0,0,2,2,9,0,5,0,3
46,191.73,6,0,0,2,2,9,0,5,0,3
47,104.55,3,0,0,2,2,9,0,5,0,3
48,127.62,6,0,0,2,2,9,0,5,0,3
49,120.09,4,0,0,2,2,9,0,5,0,3
50,185.65,5,0,0,2,2,9,0,5,0,3
51,172.92000000000002,7,0,0,2,2,9,0,5,0,3
52,119.25999999999999,4,0,0,2,2,9,0,5,0,3
53,125.24000000000001,4,0,0,2,2,9,0,5,0,3
54,248.09,7,0,0,2,2,9,0,5,0,3
55,221.88,4,0,0,2,2,9,0,5,0,3
56,25.75,1,0,0,2,2,9,0,5,0,3
57,139.25,3,0,0,2,2,9,0,5,0,3
58,181.48,3,0,0,2,2,9,0,5,0,3
59,72.65,2,0,0,2,2,9,0,5,0,3
60,264.14,6,0,0,2,2,9,0,5,0,3
61,158.42,4,4,0,2,2,9,0,5,0,3
62,105.67,3,0,0,2,2,9,0,5,0,3
63,106.12,3,0,0,2,2,9,0,5,0,3
64,70.45,2,0,0,2,2,9,0,5,0,3
65,143.4,4,0,0,2,2,9,0,5,0,3
66,90.55,2,0,0,2,2,9,0,5,0,3
67,116.29,3,0,0,2,2,9,0,5,0,3
69,127.92,5,0,0,2,2,9,0,5,0,3
70,68.65,2,0,0,2,2,9,0,5,0,3
71,66.76,2,0,0,2,2,9,0,5,0,3
72,72.14,2,0,0,2,2,9,0,5,0,3
73,83.59,4,0,0,2,2,9,0,5,0,3
74,39.6,1,0,0,2,2,9,0,5,0,3
75,104.17999999999999,3,0,0,2,2,9,0,5,0,3
76,244.6,4,4,1,2,2,9,0,5,0,3
77,28.4,1,0,0,2,2,9,0,5,0,3
78,113.01,2,0,0,2,2,9,0,5,0,3
79,127.83,4,0,0,2,2,9,0,5,0,3
80,87.75,2,0,0,2,2,9,0,5,0,3
82,129.93,3,0,0,2,2,9,0,5,0,3
83,20.4,1,0,0,2,2,9,0,5,0,3
84,92.25,2,0,0,2,2,9,0,5,0,3
86,56.29,2,0,0,2,2,9,0,5,0,3
87,98.25,2,0,0,2,2,9,0,5,0,3
88,50.01,1,0,0,2,2,9,0,5,0,3
89,57.51,2,0,0,2,2,9,0,5,0,3
90,93.5,2,0,0,2,2,9,0,5,0,3
91,170.85,2,5,1,2,2,9,0,5,0,3
92,46.589999999999996,2,0,0,2,2,9,0,5,0,3
93,91.52,2,0,0,2,2,9,0,5,0,3
95,113.66,5,0,0,2,2,9,0,5,0,3
96,40.5,1,0,0,2,2,9,0,5,0,3
98,129.09,4,0,0,2,2,9,0,5,0,3
99,67.25,2,0,0,2,2,9,0,5,0,3
100,112.78999999999999,3,0,0,2,2,9,0,5,0,3
101,43.95,2,0,0,2,2,9,0,5,0,3
102,67.87,3,0,0,2,2,9,0,5,0,3
35,134.28,1,0,0,1,0,1,0,0,4,2
36,23.96,1,0,0,1,0,1,0,0,4,2
37,152.56,3,0,0,1,0,1,0,0,4,2
38,32.31,1,0,0,1,0,1,0,0,4,2
39,31.26,2,0,0,1,0,1,0,0,4,2
40,54.300000000000004,1,0,0,1,0,1,0,0,4,2
41,124.03999999999999,1,0,0,1,0,1,0,0,4,2
44,114.58,2,0,0,1,0,1,0,0,4,2
45,64.69,1,0,0,1,0,1,0,0,4,2
46,14.94,1,0,0,1,0,1,0,0,4,2
47,195.54,4,0,0,1,0,1,0,0,4,2
48,45.03,2,0,0,1,0,1,0,0,4,2
49,156.47,2,0,0,1,0,1,0,0,4,2
51,39.44,2,0,0,1,0,1,0,0,4,2
54,9.94,1,0,0,1,0,1,0,0,4,2
55,177.22,3,2,0,1,0,1,0,0,4,2
56,52.02,2,0,0,1,0,1,0,0,4,2
57,38.78,2,0,0,1,0,1,0,0,4,2
58,105.16,3,0,0,1,0,1,0,0,4,2
59,174.3,2,1,0,1,0,1,0,0,4,2
60,99.32000000000001,4,1,1,1,0,1,0,0,4,2
61,28.12,2,0,0,1,0,1,0,0,4,2
62,24.23,2,0,0,1,0,1,0,0,4,2
63,177.94,3,1,0,1,0,1,0,0,4,2
65,53.910000000000004,2,0,0,1,0,1,0,0,4,2
66,145.60999999999999,2,2,0,1,0,1,0,0,4,2
68,230.03,3,2,0,1,0,1,0,0,4,2
69,122.03,3,0,0,1,0,1,0,0,4,2
70,129.18,3,0,0,1,0,1,0,0,4,2
71,287.9,3,0,0,1,0,1,0,0,4,2
72,67.28,4,0,0,1,0,1,0,0,4,2
73,274.79,5,1,0,1,0,1,0,0,4,2
74,140.66,3,0,0,1,0,1,0,0,4,2
76,249.5,3,1,0,1,0,1,0,0,4,2
77,47.25,4,0,0,1,0,1,0,0,4,2
78,338.44,3,2,1,1,0,1,0,0,4,2
79,136.21,3,0,0,1,0,1,0,0,4,2
80,110.85,1,0,0,1,0,1,0,0,4,2
81,243.51,3,3,0,1,0,1,0,0,4,2
82,82.91,4,0,0,1,0,1,0,0,4,2
83,226.33,4,4,1,1,0,1,0,0,4,2
84,72.52,2,0,0,1,0,1,0,0,4,2
85,78.62,3,1,0,1,0,1,0,0,4,2
86,296.72,5,0,0,1,0,1,0,0,4,2
87,180.64000000000001,3,3,3,1,0,1,0,0,4,2
89,90.44,2,0,0,1,0,1,0,0,4,2
90,131.22,2,0,0,1,0,1,0,0,4,2
91,47.6,2,0,0,1,0,1,0,0,4,2
92,274.13,3,8,6,1,0,1,0,0,4,2
93,24.25,1,0,0,1,0,1,0,0,4,2
94,147.51,1,0,0,1,0,1,0,0,4,2
96,261.79,3,5,1,1,0,1,0,0,4,2
97,28.85,1,0,0,1,0,1,0,0,4,2
98,159.01,1,0,0,1,0,1,0,0,4,2
99,171.83,2,0,0,1,0,1,0,0,4,2
100,41.65,3,0,0,1,0,1,0,0,4,2
101,303.66,3,2,1,1,0,1,0,0,4,2
102,48.16,1,0,0,1,0,1,0,0,4,2
33,31.04,2,0,0,2,0,1,3,3,1,3
34,79.13,10,0,0,2,0,1,3,3,1,3
35,97.11,12,0,0,2,0,1,3,3,1,3
